ball_id,match_id,innings_index,over,ball_in_over,ball_number,ball_index,batting_team,batsman,bowler,event_type,event_token,result_raw,is_wicket,is_boundary,bat_runs,extras_runs,innings_runs,innings_wickets,innings_overs,crr,target_runs,runs_remaining,balls_remaining,rrr,phase
ball:CWC_2011_final_ALL:2:22.3,CWC_2011_final_ALL,2,22,3,22.3,441,IND,Dhoni,Murali,extra,1lb,1 leg bye,false,false,0,1,107,3,21.5,4.98,275,168,171,5.89,middle
ball:CWC_2011_final_ALL:2:22.4,CWC_2011_final_ALL,2,22,4,22.4,442,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,107,3,21.67,4.94,275,168,170,5.93,middle
ball:CWC_2011_final_ALL:2:22.5,CWC_2011_final_ALL,2,22,5,22.5,443,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,108,3,21.83,4.95,275,167,169,5.93,middle
ball:CWC_2011_final_ALL:2:22.6,CWC_2011_final_ALL,2,22,6,22.6,444,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,108,3,22.0,4.91,275,167,168,5.96,middle
ball:CWC_2011_final_ALL:2:23.1,CWC_2011_final_ALL,2,23,1,23.1,445,IND,Gambhir,Dilshan,run,2,2 runs,false,false,2,0,110,3,22.17,4.96,275,165,167,5.93,middle
ball:CWC_2011_final_ALL:2:23.2,CWC_2011_final_ALL,2,23,2,23.2,446,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,111,3,22.33,4.97,275,164,166,5.93,middle
ball:CWC_2011_final_ALL:2:23.3,CWC_2011_final_ALL,2,23,3,23.3,447,IND,Dhoni,Dilshan,dot,•,no run,false,false,0,0,111,3,22.5,4.93,275,164,165,5.96,middle
ball:CWC_2011_final_ALL:2:23.4,CWC_2011_final_ALL,2,23,4,23.4,448,IND,Dhoni,Dilshan,run,1,1 run,false,false,1,0,112,3,22.67,4.94,275,163,164,5.96,middle
ball:CWC_2011_final_ALL:2:23.5,CWC_2011_final_ALL,2,23,5,23.5,449,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,113,3,22.83,4.95,275,162,163,5.96,middle
ball:CWC_2011_final_ALL:2:23.6,CWC_2011_final_ALL,2,23,6,23.6,450,IND,Dhoni,Dilshan,dot,•,no run,false,false,0,0,113,3,23.0,4.91,275,162,162,6.0,middle
ball:CWC_2011_final_ALL:2:24.1,CWC_2011_final_ALL,2,24,1,24.1,451,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,113,3,23.17,4.88,275,162,161,6.04,middle
ball:CWC_2011_final_ALL:2:24.2,CWC_2011_final_ALL,2,24,2,24.2,452,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,113,3,23.33,4.84,275,162,160,6.07,middle
ball:CWC_2011_final_ALL:2:24.3,CWC_2011_final_ALL,2,24,3,24.3,453,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,114,3,23.5,4.85,275,161,159,6.08,middle
ball:CWC_2011_final_ALL:2:24.4,CWC_2011_final_ALL,2,24,4,24.4,454,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,115,3,23.67,4.86,275,160,158,6.08,middle
ball:CWC_2011_final_ALL:2:24.5,CWC_2011_final_ALL,2,24,5,24.5,455,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,115,3,23.83,4.83,275,160,157,6.11,middle
ball:CWC_2011_final_ALL:2:24.6,CWC_2011_final_ALL,2,24,6,24.6,456,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,115,3,24.0,4.79,275,160,156,6.15,middle
ball:CWC_2011_final_ALL:2:25.1,CWC_2011_final_ALL,2,25,1,25.1,457,IND,Dhoni,Dilshan,run,1,1 run,false,false,1,0,116,3,24.17,4.8,275,159,155,6.15,middle
ball:CWC_2011_final_ALL:2:25.2,CWC_2011_final_ALL,2,25,2,25.2,458,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,116,3,24.33,4.77,275,159,154,6.19,middle
ball:CWC_2011_final_ALL:2:25.3,CWC_2011_final_ALL,2,25,3,25.3,459,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,116,3,24.5,4.73,275,159,153,6.24,middle
ball:CWC_2011_final_ALL:2:25.4,CWC_2011_final_ALL,2,25,4,25.4,460,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,117,3,24.67,4.74,275,158,152,6.24,middle
ball:CWC_2011_final_ALL:2:25.5,CWC_2011_final_ALL,2,25,5,25.5,461,IND,Dhoni,Dilshan,run,1,1 run,false,false,1,0,118,3,24.83,4.75,275,157,151,6.24,middle
ball:CWC_2011_final_ALL:2:25.6,CWC_2011_final_ALL,2,25,6,25.6,462,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,119,3,25.0,4.76,275,156,150,6.24,middle
ball:CWC_2011_final_ALL:2:26.1,CWC_2011_final_ALL,2,26,1,26.1,463,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,119,3,25.17,4.73,275,156,149,6.28,middle
ball:CWC_2011_final_ALL:2:26.2,CWC_2011_final_ALL,2,26,2,26.2,464,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,120,3,25.33,4.74,275,155,148,6.28,middle
ball:CWC_2011_final_ALL:2:26.3,CWC_2011_final_ALL,2,26,3,26.3,465,IND,Dhoni,Malinga,dot,•,no run,false,false,0,0,120,3,25.5,4.71,275,155,147,6.33,middle
ball:CWC_2011_final_ALL:2:26.4,CWC_2011_final_ALL,2,26,4,26.4,466,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,121,3,25.67,4.71,275,154,146,6.33,middle
ball:CWC_2011_final_ALL:2:26.5,CWC_2011_final_ALL,2,26,5,26.5,467,IND,Gambhir,Malinga,boundary,4,FOUR runs,false,true,4,0,125,3,25.83,4.84,275,150,145,6.21,middle
ball:CWC_2011_final_ALL:2:26.6,CWC_2011_final_ALL,2,26,6,26.6,468,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,125,3,26.0,4.81,275,150,144,6.25,middle
ball:CWC_2011_final_ALL:2:27.1,CWC_2011_final_ALL,2,27,1,27.1,469,IND,Dhoni,Dilshan,run,1,1 run,false,false,1,0,126,3,26.17,4.82,275,149,143,6.25,middle
ball:CWC_2011_final_ALL:2:27.2,CWC_2011_final_ALL,2,27,2,27.2,470,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,126,3,26.33,4.78,275,149,142,6.3,middle
ball:CWC_2011_final_ALL:2:27.3,CWC_2011_final_ALL,2,27,3,27.3,471,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,126,3,26.5,4.75,275,149,141,6.34,middle
ball:CWC_2011_final_ALL:2:27.4,CWC_2011_final_ALL,2,27,4,27.4,472,IND,Gambhir,Dilshan,run,2,2 runs,false,false,2,0,128,3,26.67,4.8,275,147,140,6.3,middle
ball:CWC_2011_final_ALL:2:27.5,CWC_2011_final_ALL,2,27,5,27.5,473,IND,Gambhir,Dilshan,boundary,4,FOUR runs,false,true,4,0,132,3,26.83,4.92,275,143,139,6.17,middle
ball:CWC_2011_final_ALL:2:27.6,CWC_2011_final_ALL,2,27,6,27.6,474,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,133,3,27.0,4.93,275,142,138,6.17,middle
ball:CWC_2011_final_ALL:2:28.1,CWC_2011_final_ALL,2,28,1,28.1,475,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,133,3,27.17,4.9,275,142,137,6.22,middle
ball:CWC_2011_final_ALL:2:28.2,CWC_2011_final_ALL,2,28,2,28.2,476,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,134,3,27.33,4.9,275,141,136,6.22,middle
ball:CWC_2011_final_ALL:2:28.3,CWC_2011_final_ALL,2,28,3,28.3,477,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,135,3,27.5,4.91,275,140,135,6.22,middle
ball:CWC_2011_final_ALL:2:28.4,CWC_2011_final_ALL,2,28,4,28.4,478,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,136,3,27.67,4.92,275,139,134,6.22,middle
ball:CWC_2011_final_ALL:2:28.5,CWC_2011_final_ALL,2,28,5,28.5,479,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,136,3,27.83,4.89,275,139,133,6.27,middle
ball:CWC_2011_final_ALL:2:28.6,CWC_2011_final_ALL,2,28,6,28.6,480,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,137,3,28.0,4.89,275,138,132,6.27,middle
ball:CWC_2011_final_ALL:2:29.1,CWC_2011_final_ALL,2,29,1,29.1,481,IND,Dhoni,Perera,run,2,2 runs,false,false,2,0,139,3,28.17,4.93,275,136,131,6.23,middle
ball:CWC_2011_final_ALL:2:29.2,CWC_2011_final_ALL,2,29,2,29.2,482,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,140,3,28.33,4.94,275,135,130,6.23,middle
ball:CWC_2011_final_ALL:2:29.3,CWC_2011_final_ALL,2,29,3,29.3,483,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,140,3,28.5,4.91,275,135,129,6.28,middle
ball:CWC_2011_final_ALL:2:29.4,CWC_2011_final_ALL,2,29,4,29.4,484,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,140,3,28.67,4.88,275,135,128,6.33,middle
ball:CWC_2011_final_ALL:2:29.5,CWC_2011_final_ALL,2,29,5,29.5,485,IND,Gambhir,Perera,extra,1lb,1 leg bye,false,false,0,1,141,3,28.83,4.89,275,134,127,6.33,middle
ball:CWC_2011_final_ALL:2:29.6,CWC_2011_final_ALL,2,29,6,29.6,486,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,142,3,29.0,4.9,275,133,126,6.33,middle
ball:CWC_2011_final_ALL:2:30.1,CWC_2011_final_ALL,2,30,1,30.1,487,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,142,3,29.17,4.87,275,133,125,6.38,middle
ball:CWC_2011_final_ALL:2:30.2,CWC_2011_final_ALL,2,30,2,30.2,488,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,142,3,29.33,4.84,275,133,124,6.44,middle
ball:CWC_2011_final_ALL:2:30.3,CWC_2011_final_ALL,2,30,3,30.3,489,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,143,3,29.5,4.85,275,132,123,6.44,middle
ball:CWC_2011_final_ALL:2:30.4,CWC_2011_final_ALL,2,30,4,30.4,490,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,144,3,29.67,4.85,275,131,122,6.44,middle
ball:CWC_2011_final_ALL:2:30.5,CWC_2011_final_ALL,2,30,5,30.5,491,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,148,3,29.83,4.96,275,127,121,6.3,middle
ball:CWC_2011_final_ALL:2:30.6,CWC_2011_final_ALL,2,30,6,30.6,492,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,148,3,30.0,4.93,275,127,120,6.35,middle
ball:CWC_2011_final_ALL:2:31.1,CWC_2011_final_ALL,2,31,1,31.1,493,IND,Gambhir,Perera,run,1,1 run,false,false,1,0,149,3,30.17,4.94,275,126,119,6.35,middle
ball:CWC_2011_final_ALL:2:31.2,CWC_2011_final_ALL,2,31,2,31.2,494,IND,Dhoni,Perera,boundary,4,FOUR runs,false,true,4,0,153,3,30.33,5.04,275,122,118,6.2,middle
ball:CWC_2011_final_ALL:2:31.3,CWC_2011_final_ALL,2,31,3,31.3,495,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,154,3,30.5,5.05,275,121,117,6.21,middle
ball:CWC_2011_final_ALL:2:31.4,CWC_2011_final_ALL,2,31,4,31.4,496,IND,Gambhir,Perera,run,1,1 run,false,false,1,0,155,3,30.67,5.05,275,120,116,6.21,middle
ball:CWC_2011_final_ALL:2:31.5,CWC_2011_final_ALL,2,31,5,31.5,497,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,155,3,30.83,5.03,275,120,115,6.26,middle
ball:CWC_2011_final_ALL:2:31.6,CWC_2011_final_ALL,2,31,6,31.6,498,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,156,3,31.0,5.03,275,119,114,6.26,middle
ball:CWC_2011_final_ALL:2:32.1,CWC_2011_final_ALL,2,32,1,32.1,499,IND,Dhoni,Kulasekara,dot,•,no run,false,false,0,0,156,3,31.17,5.01,275,119,113,6.32,middle
ball:CWC_2011_final_ALL:2:32.2,CWC_2011_final_ALL,2,32,2,32.2,500,IND,Dhoni,Kulasekara,run,2,2 runs,false,false,2,0,158,3,31.33,5.04,275,117,112,6.27,middle
ball:CWC_2011_final_ALL:2:32.3,CWC_2011_final_ALL,2,32,3,32.3,501,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,159,3,31.5,5.05,275,116,111,6.27,middle
ball:CWC_2011_final_ALL:2:32.4,CWC_2011_final_ALL,2,32,4,32.4,502,IND,Gambhir,Kulasekara,run,1,1 run,false,false,1,0,160,3,31.67,5.05,275,115,110,6.27,middle
ball:CWC_2011_final_ALL:2:32.5,CWC_2011_final_ALL,2,32,5,32.5,503,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,161,3,31.83,5.06,275,114,109,6.28,middle
ball:CWC_2011_final_ALL:2:32.6,CWC_2011_final_ALL,2,32,6,32.6,504,IND,Gambhir,Kulasekara,dot,•,no run,false,false,0,0,161,3,32.0,5.03,275,114,108,6.33,middle
ball:CWC_2011_final_ALL:2:33.1,CWC_2011_final_ALL,2,33,1,33.1,505,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,162,3,32.17,5.04,275,113,107,6.34,middle
ball:CWC_2011_final_ALL:2:33.2,CWC_2011_final_ALL,2,33,2,33.2,506,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,162,3,32.33,5.01,275,113,106,6.4,middle
ball:CWC_2011_final_ALL:2:33.3,CWC_2011_final_ALL,2,33,3,33.3,507,IND,Gambhir,Randiv,run,2,2 runs,false,false,2,0,164,3,32.5,5.05,275,111,105,6.34,middle
ball:CWC_2011_final_ALL:2:33.4,CWC_2011_final_ALL,2,33,4,33.4,508,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,165,3,32.67,5.05,275,110,104,6.35,middle
ball:CWC_2011_final_ALL:2:33.5,CWC_2011_final_ALL,2,33,5,33.5,509,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,165,3,32.83,5.03,275,110,103,6.41,middle
ball:CWC_2011_final_ALL:2:33.6,CWC_2011_final_ALL,2,33,6,33.6,510,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,166,3,33.0,5.03,275,109,102,6.41,middle
ball:CWC_2011_final_ALL:2:34.1,CWC_2011_final_ALL,2,34,1,34.1,511,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,167,3,33.17,5.04,275,108,101,6.42,middle
ball:CWC_2011_final_ALL:2:34.2,CWC_2011_final_ALL,2,34,2,34.2,512,IND,Gambhir,Kulasekara,extra,1lb,1 leg bye,false,false,0,1,168,3,33.33,5.04,275,107,100,6.42,middle
ball:CWC_2011_final_ALL:2:34.3,CWC_2011_final_ALL,2,34,3,34.3,513,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,169,3,33.5,5.04,275,106,99,6.42,middle
ball:CWC_2011_final_ALL:2:34.4,CWC_2011_final_ALL,2,34,4,34.4,514,IND,Gambhir,Kulasekara,boundary,4,FOUR runs,false,true,4,0,173,3,33.67,5.14,275,102,98,6.24,middle
ball:CWC_2011_final_ALL:2:34.5,CWC_2011_final_ALL,2,34,5,34.5,515,IND,Gambhir,Kulasekara,dot,•,no run,false,false,0,0,173,3,33.83,5.11,275,102,97,6.31,middle
ball:CWC_2011_final_ALL:2:34.6,CWC_2011_final_ALL,2,34,6,34.6,516,IND,Gambhir,Kulasekara,run,1,1 run,false,false,1,0,174,3,34.0,5.12,275,101,96,6.31,middle
ball:CWC_2011_final_ALL:2:35.1,CWC_2011_final_ALL,2,35,1,35.1,517,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,175,3,34.17,5.12,275,100,95,6.32,middle
ball:CWC_2011_final_ALL:2:35.2,CWC_2011_final_ALL,2,35,2,35.2,518,IND,Dhoni,Randiv,boundary,4,FOUR runs,false,true,4,0,179,3,34.33,5.21,275,96,94,6.13,middle
ball:CWC_2011_final_ALL:2:35.3,CWC_2011_final_ALL,2,35,3,35.3,519,IND,Dhoni,Randiv,run,2,2 runs,false,false,2,0,181,3,34.5,5.25,275,94,93,6.06,middle
ball:CWC_2011_final_ALL:2:35.4,CWC_2011_final_ALL,2,35,4,35.4,520,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,182,3,34.67,5.25,275,93,92,6.07,middle
ball:CWC_2011_final_ALL:2:35.5,CWC_2011_final_ALL,2,35,5,35.5,521,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,182,3,34.83,5.22,275,93,91,6.13,middle
ball:CWC_2011_final_ALL:2:35.6,CWC_2011_final_ALL,2,35,6,35.6,522,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,182,3,35.0,5.2,275,93,90,6.2,middle
ball:CWC_2011_final_ALL:2:36.1,CWC_2011_final_ALL,2,36,1,36.1,523,IND,Dhoni,Malinga,run,2,2 runs,false,false,2,0,184,3,35.17,5.23,275,91,89,6.13,middle
ball:CWC_2011_final_ALL:2:36.2,CWC_2011_final_ALL,2,36,2,36.2,524,IND,Dhoni,Malinga,run,2,2 runs,false,false,2,0,186,3,35.33,5.26,275,89,88,6.07,middle
ball:CWC_2011_final_ALL:2:36.3,CWC_2011_final_ALL,2,36,3,36.3,525,IND,Dhoni,Malinga,dot,•,no run,false,false,0,0,186,3,35.5,5.24,275,89,87,6.14,middle
ball:CWC_2011_final_ALL:2:36.4,CWC_2011_final_ALL,2,36,4,36.4,526,IND,Dhoni,Malinga,dot,•,no run,false,false,0,0,186,3,35.67,5.21,275,89,86,6.21,middle
ball:CWC_2011_final_ALL:2:36.5,CWC_2011_final_ALL,2,36,5,36.5,527,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,187,3,35.83,5.22,275,88,85,6.21,middle
ball:CWC_2011_final_ALL:2:36.6,CWC_2011_final_ALL,2,36,6,36.6,528,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,187,3,36.0,5.19,275,88,84,6.29,middle
ball:CWC_2011_final_ALL:2:37.1,CWC_2011_final_ALL,2,37,1,37.1,529,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,187,3,36.17,5.17,275,88,83,6.36,middle
ball:CWC_2011_final_ALL:2:37.2,CWC_2011_final_ALL,2,37,2,37.2,530,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,187,3,36.33,5.15,275,88,82,6.44,middle
ball:CWC_2011_final_ALL:2:37.3,CWC_2011_final_ALL,2,37,3,37.3,531,IND,Dhoni,Murali,run,2,2 runs,false,false,2,0,189,3,36.5,5.18,275,86,81,6.37,middle
ball:CWC_2011_final_ALL:2:37.4,CWC_2011_final_ALL,2,37,4,37.4,532,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,190,3,36.67,5.18,275,85,80,6.38,middle
ball:CWC_2011_final_ALL:2:37.5,CWC_2011_final_ALL,2,37,5,37.5,533,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,191,3,36.83,5.19,275,84,79,6.38,middle
ball:CWC_2011_final_ALL:2:37.6,CWC_2011_final_ALL,2,37,6,37.6,534,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,195,3,37.0,5.27,275,80,78,6.15,middle
ball:CWC_2011_final_ALL:2:38.1,CWC_2011_final_ALL,2,38,1,38.1,535,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,196,3,37.17,5.27,275,79,77,6.16,middle
ball:CWC_2011_final_ALL:2:38.2,CWC_2011_final_ALL,2,38,2,38.2,536,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,197,3,37.33,5.28,275,78,76,6.16,middle
ball:CWC_2011_final_ALL:2:38.3,CWC_2011_final_ALL,2,38,3,38.3,537,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,197,3,37.5,5.25,275,78,75,6.24,middle
ball:CWC_2011_final_ALL:2:38.4,CWC_2011_final_ALL,2,38,4,38.4,538,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,198,3,37.67,5.26,275,77,74,6.24,middle
ball:CWC_2011_final_ALL:2:38.5,CWC_2011_final_ALL,2,38,5,38.5,539,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,199,3,37.83,5.26,275,76,73,6.25,middle
ball:CWC_2011_final_ALL:2:38.6,CWC_2011_final_ALL,2,38,6,38.6,540,IND,Gambhir,Malinga,extra,1w,1 wide,false,false,0,1,200,3,37.83,5.29,275,75,73,6.16,middle
ball:CWC_2011_final_ALL:2:38.6,CWC_2011_final_ALL,2,38,6,38.6,541,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,201,3,38.0,5.29,275,74,72,6.17,middle
ball:CWC_2011_final_ALL:2:39.1,CWC_2011_final_ALL,2,39,1,39.1,542,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,202,3,38.17,5.29,275,73,71,6.17,middle
ball:CWC_2011_final_ALL:2:39.2,CWC_2011_final_ALL,2,39,2,39.2,543,IND,Dhoni,Murali,run,2,2 runs,false,false,2,0,204,3,38.33,5.32,275,71,70,6.09,middle
ball:CWC_2011_final_ALL:2:39.3,CWC_2011_final_ALL,2,39,3,39.3,544,IND,Dhoni,Murali,extra,1w,1 wide,false,false,0,1,205,3,38.33,5.35,275,70,70,6.0,middle
ball:CWC_2011_final_ALL:2:39.3,CWC_2011_final_ALL,2,39,3,39.3,545,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,209,3,38.5,5.43,275,66,69,5.74,middle
ball:CWC_2011_final_ALL:2:39.4,CWC_2011_final_ALL,2,39,4,39.4,546,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,209,3,38.67,5.41,275,66,68,5.82,middle
ball:CWC_2011_final_ALL:2:39.5,CWC_2011_final_ALL,2,39,5,39.5,547,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,210,3,38.83,5.41,275,65,67,5.82,middle
ball:CWC_2011_final_ALL:2:39.6,CWC_2011_final_ALL,2,39,6,39.6,548,IND,Gambhir,Murali,run,2,2 runs,false,false,2,0,212,3,39.0,5.44,275,63,66,5.73,middle
ball:CWC_2011_final_ALL:2:40.1,CWC_2011_final_ALL,2,40,1,40.1,549,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,212,3,39.17,5.41,275,63,65,5.82,death
ball:CWC_2011_final_ALL:2:40.2,CWC_2011_final_ALL,2,40,2,40.2,550,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,213,3,39.33,5.42,275,62,64,5.81,death
ball:CWC_2011_final_ALL:2:40.3,CWC_2011_final_ALL,2,40,3,40.3,551,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,213,3,39.5,5.39,275,62,63,5.9,death
ball:CWC_2011_final_ALL:2:40.4,CWC_2011_final_ALL,2,40,4,40.4,552,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,213,3,39.67,5.37,275,62,62,6.0,death
ball:CWC_2011_final_ALL:2:40.5,CWC_2011_final_ALL,2,40,5,40.5,553,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,214,3,39.83,5.37,275,61,61,6.0,death
ball:CWC_2011_final_ALL:2:40.6,CWC_2011_final_ALL,2,40,6,40.6,554,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,214,3,40.0,5.35,275,61,60,6.1,death
ball:CWC_2011_final_ALL:2:41.1,CWC_2011_final_ALL,2,41,1,41.1,555,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,214,3,40.17,5.33,275,61,59,6.2,death
ball:CWC_2011_final_ALL:2:41.2,CWC_2011_final_ALL,2,41,2,41.2,556,IND,Gambhir,Perera,wicket,W,OUT,true,false,0,0,214,4,40.33,5.31,275,61,58,6.31,death
ball:CWC_2011_final_ALL:2:41.3,CWC_2011_final_ALL,2,41,3,41.3,557,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.5,5.28,275,61,57,6.42,death
ball:CWC_2011_final_ALL:2:41.4,CWC_2011_final_ALL,2,41,4,41.4,558,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.67,5.26,275,61,56,6.54,death
ball:CWC_2011_final_ALL:2:41.5,CWC_2011_final_ALL,2,41,5,41.5,559,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.83,5.24,275,61,55,6.65,death
ball:CWC_2011_final_ALL:2:41.6,CWC_2011_final_ALL,2,41,6,41.6,560,IND,Yuvraj,Perera,boundary,4,FOUR runs,false,true,4,0,218,4,41.0,5.32,275,57,54,6.33,death
ball:CWC_2011_final_ALL:2:42.1,CWC_2011_final_ALL,2,42,1,42.1,561,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,218,4,41.17,5.3,275,57,53,6.45,death
ball:CWC_2011_final_ALL:2:42.2,CWC_2011_final_ALL,2,42,2,42.2,562,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,219,4,41.33,5.3,275,56,52,6.46,death
ball:CWC_2011_final_ALL:2:42.3,CWC_2011_final_ALL,2,42,3,42.3,563,IND,Yuvraj,Randiv,run,1,1 run,false,false,1,0,220,4,41.5,5.3,275,55,51,6.47,death
ball:CWC_2011_final_ALL:2:42.4,CWC_2011_final_ALL,2,42,4,42.4,564,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,220,4,41.67,5.28,275,55,50,6.6,death
ball:CWC_2011_final_ALL:2:42.5,CWC_2011_final_ALL,2,42,5,42.5,565,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,221,4,41.83,5.28,275,54,49,6.61,death
ball:CWC_2011_final_ALL:2:42.6,CWC_2011_final_ALL,2,42,6,42.6,566,IND,Yuvraj,Randiv,extra,2lb,2 leg byes,false,false,0,2,223,4,42.0,5.31,275,52,48,6.5,death
ball:CWC_2011_final_ALL:2:43.1,CWC_2011_final_ALL,2,43,1,43.1,567,IND,Dhoni,Perera,boundary,6,SIX runs,false,true,6,0,229,4,42.17,5.43,275,46,47,5.87,death
ball:CWC_2011_final_ALL:2:43.2,CWC_2011_final_ALL,2,43,2,43.2,568,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,230,4,42.33,5.43,275,45,46,5.87,death
ball:CWC_2011_final_ALL:2:43.3,CWC_2011_final_ALL,2,43,3,43.3,569,IND,Yuvraj,Perera,run,1,1 run,false,false,1,0,231,4,42.5,5.44,275,44,45,5.87,death
ball:CWC_2011_final_ALL:2:43.4,CWC_2011_final_ALL,2,43,4,43.4,570,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,42.67,5.41,275,44,44,6.0,death
ball:CWC_2011_final_ALL:2:43.5,CWC_2011_final_ALL,2,43,5,43.5,571,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,42.83,5.39,275,44,43,6.14,death
ball:CWC_2011_final_ALL:2:43.6,CWC_2011_final_ALL,2,43,6,43.6,572,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,43.0,5.37,275,44,42,6.29,death
ball:CWC_2011_final_ALL:2:44.1,CWC_2011_final_ALL,2,44,1,44.1,573,IND,Yuvraj,Randiv,run,1,1 run,false,false,1,0,232,4,43.17,5.37,275,43,41,6.29,death
ball:CWC_2011_final_ALL:2:44.2,CWC_2011_final_ALL,2,44,2,44.2,574,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,233,4,43.33,5.38,275,42,40,6.3,death
ball:CWC_2011_final_ALL:2:44.3,CWC_2011_final_ALL,2,44,3,44.3,575,IND,Yuvraj,Randiv,dot,•,no run,false,false,0,0,233,4,43.5,5.36,275,42,39,6.46,death
